artist,album,song,time,feat,type,tempo,arc,inst1,inst2,inst3,tag1,tag2,tag3,kw1,kw2,kw3,style1,style2,style3,genre1,genre2,genre3,
David Szesztay,,Subway (Narrative),4:35,FMA,instr,3,Steady,Piano,Drum Machine,Strings,Reflective,Calm,Light ,Meandering,Pensive,,Documentary,Drama,Historical,Downtempo,Cinematic,Experimental,
David Szesztay,,Tribal,2:25,FMA,instr,3,Steady,Drum Machine,Electric Guitar,,Upbeat,Confident,Pumped,Dynamic,,,Sports,Action ,Thriller & Suspense,"Blues, Roots & Jazz",Rock & Roll,,
David Szesztay,,Watching My Fingers Instrumental,3:38,FMA,instr,3,Ascending,Piano,Acoustic Guitar,,Upbeat,Confident,Pumped,Dynamic,,,Sports,Drama,Thriller & Suspense,Cinematic,Folk & Americana,,
David Szesztay,,Watching My Fingers Narrative,3:38,FMA,instr,3,Steady,Piano,Acoustic Guitar,,Upbeat,Confident,Pumped,Dynamic,,,Sports,Drama,Thriller & Suspense,Cinematic,Folk & Americana,,
David Szesztay,,The Wind,9:42,FMA,instr,3,Steady,Synthesizer,,,Dark,Depressed,Emotional,Cold,Gritty,,Thriller & Suspense,Horror,Documentary,Ambient,Cinematic,,
David Szesztay,,80s,4:50,FMA,instr,3,Steady,Drums,Piano,,Upbeat,Confident,Pumped,Dynamic,,,Sports,Drama,Thriller & Suspense,Rock & Roll,Cinematic,,
Dani Paz,,À Percutant,1:26,,,3,Ascending,Synthesizer,Drum Machine,,Upbeat,Confident,Pumped,Dynamic,Ecstatic,Bright,Business,Teen,Sports,Electronic,Dance,,
Dani Paz,,Ambulanta,3:18,,,3,Steady,Synthesizer,Drum Machine,,Upbeat,Confident,Pensive,Dynamic,Ecstatic,Bright,Business,Teen,Sports,Electronic,Rock & Roll,,
Dani Paz,,Anyone Anyone,3:05,,,3,Ascending,Synthesizer,Drum Machine,,Upbeat,Confident,Pumped,Dynamic,Ecstatic,Bright,Business,Teen,Sports,Electronic,Rock & Roll,,
Dani Paz,,The Broken Kings Of Love,3:43,,,3,Steady,Synthesizer,Drum Machine,,Upbeat,Confident,Pumped,Dynamic,Ecstatic,Bright,Business,Teen,Sports,Electronic,Rock & Roll,,
Dani Paz,,Enfants Interstellaires,2:48,,,3,Multiple Build,Synthesizer,Drum Machine,,Upbeat,Confident,Pensive,Dynamic,Ecstatic,Bright,Business,Teen,Sports,Electronic,Rock & Roll,,
Dani Paz,,Fear Me If You See Me Coming,2:54,,,3,Steady,Synthesizer,Drum Machine,,Upbeat,Confident,Pumped,Dynamic,Ecstatic,Bright,Business,Teen,Sports,Electronic,Dance,,
Dani Paz,,Fin,2:45,,,1,Ascending,Piano,,,Intimate,Reflective,Emotional,Pensive,,,Documentary,Drama,,Ambient,Cinematic,,
Dani Paz,,Finale,3:18,,,3,Ascending,Acoustic Guitar,Electric Guitar,Drums,,Reflective,Emotional,Pensive,Stirring,Dynamic,Business,Teen,Sports,Rock & Roll,,,
Dani Paz,,The Futility Of War,1:51,,,3,Steady,Piano,,,Intimate,Reflective,Emotional,Pensive,,,Documentary,Drama,,Ambient,Cinematic,,
Dani Paz,,Hearing A Disembodied Voice Narrating Life As It Happens,2:17,,,3,Ascending,Acoustic Guitar,,,Intimate,Reflective,Emotional,Pensive,Ethereal,Mysterious,Drama,Western,,Folk & Americana,Rock & Roll,,
Dani Paz,,Horizons Oceans,3:58,,,3,Steady,Acoustic Guitar,Electric Guitar,Drums,,Reflective,Emotional,Pensive,Stirring,Dynamic,Business,Teen,Sports,Rock & Roll,,,
Dani Paz,,I Am Close I Can Feel It,1:29,,,1,Steady,Synthesizer,,,Intimate,Reflective,Emotional,Pensive,,,Documentary,Drama,,Ambient,Cinematic,,
Dani Paz,,Île,3:05,,,3,Ascending,Synthesizer,Drum Machine,,Upbeat,Confident,Pumped,Dynamic,Ecstatic,Bright,Business,Teen,Sports,Electronic,Dance,,
Dani Paz,,Låt Den Rätte Komma In,1:46,,,3,Steady,Synthesizer,,,Intimate,Reflective,Emotional,Pensive,Dark,Sombre,Documentary,Drama,,Ambient,Cinematic,,
Dani Paz,,Le Collecteur,2:17,,,3,Ascending,Synthesizer,,,Intimate,Reflective,Emotional,Pensive,Dark,Sombre,Documentary,Drama,,Ambient,Cinematic,,
Dani Paz,,Left Six & Still Four,3:39,,,3,Multiple Build,Synthesizer,Piano,,Intimate,Reflective,Emotional,Pensive,Dark,Sombre,Documentary,Drama,,Electronic,Cinematic,Experimental,
Dani Paz,,N8 1964,3:39,,,3,Steady,Synthesizer,,,Intimate,Reflective,Emotional,Pensive,Dark,Sombre,Documentary,Drama,,Ambient,Cinematic,,
Dani Paz,,Nirvi Thy March Ii,2:25,,,3,Steady,Synthesizer,Drum Machine,,Upbeat,Confident,Pumped,Dynamic,Ecstatic,Bright,Business,Teen,Sports,Electronic,Dance,,
Dani Paz,,Obsessive Compulsive Source,2:58,,,3,Multiple Build,Synthesizer,Drum Machine,Acoustic Guitar,Upbeat,Confident,Pumped,Dynamic,Ecstatic,Bright,Business,Teen,Sports,Electronic,Dance,,
Dani Paz,,The Opening Queen,1:38,,,1,Steady,Synthesizer,Drum Machine,,Dark,Reflective,Emotional,Pensive,Dark,Sombre,Business,Teen,Sports,Electronic,Dance,,
Dani Paz,,Out In Secret,3:07,,,3,Steady,Piano,,,Intimate,Reflective,Emotional,Pensive,Dark,,Documentary,Drama,,Cinematic,,,
Dani Paz,,The Payout,2:41,,,3,Steady,Synthesizer,,,Intimate,Reflective,Emotional,Pensive,Dark,Sombre,Documentary,Drama,,Ambient,Cinematic,,
Dani Paz,,Sah Vah,3:54,,,3,Ascending,Electric Guitar,,,Intimate,Reflective,Emotional,Pensive,Pumped,Stirring,Documentary,Drama,Sports,Ambient,Cinematic,,
Dani Paz,,Sol Sistere,1:11,,,3,Steady,Synthesizer,Drum Machine,,Upbeat,Confident,Pensive,Dynamic,Ecstatic,Bright,Business,Teen,Sports,Electronic,Rock & Roll,,
Dani Paz,,Something Is Not Quite Right,1:47,,,3,Steady,Synthesizer,,,Intimate,Reflective,Emotional,Pensive,Dark,Sombre,Documentary,Drama,Science Fiction,Ambient,Cinematic,,
Dani Paz,,Sorti Dans Le Secret,3:20,,,3,Steady,Synthesizer,,,Intimate,Reflective,Emotional,Pensive,Dark,Sombre,Documentary,Drama,Science Fiction,Ambient,Cinematic,,
Dani Paz,,Sweet Sugar,2:33,,,3,Steady,Electric Guitar,,,Upbeat,Confident,Dynamic,Pensive,Pumped,Stirring,Documentary,Drama,Sports,Rock & Roll,,,
Dani Paz,,Thanks For Thanking Me,1:55,,,3,Steady,Electric Guitar,,,Upbeat,Confident,Dynamic,Pensive,Pumped,Stirring,Documentary,Drama,Sports,Rock & Roll,,,
Dani Paz,,There Is The Running Man,1:12,,,4,Steady,Electric Guitar,,,Upbeat,Confident,Dynamic,Pensive,Pumped,Stirring,Documentary,Drama,Sports,Rock & Roll,,,
Dani Paz,,Tonight We,3:22,,,4,Steady,Electric Guitar,,,Upbeat,Confident,Dynamic,Pensive,Pumped,Stirring,Documentary,Drama,Sports,Rock & Roll,,,
Dani Paz,,Underneath,1:56,,,3,Steady,Synthesizer,,,Intimate,Reflective,Emotional,Pensive,Dark,Sombre,Documentary,Drama,Science Fiction,Ambient,Cinematic,,
Dani Paz,,Walking Straight In Circles,3:47,,,3,Steady,Electric Guitar,,,Upbeat,Confident,Dynamic,Pensive,Pumped,Stirring,Documentary,Drama,Sports,Rock & Roll,,,
Dani Paz,,We Could Be The Royals,2:44,,,3,Steady,Electric Guitar,,,Upbeat,Confident,Dynamic,Pensive,Pumped,Stirring,Documentary,Drama,Sports,Rock & Roll,,,
Dani Paz,,What The Hell Happened In Here,2:21,,vox,3,Steady,Synthesizer,,,Intimate,Reflective,Emotional,Pensive,Dark,Sombre,Documentary,Drama,Science Fiction,Ambient,Cinematic,,
The Dirty Moogs,,Claus,3:32,FMA,vox,3,Steady,Synthesizer,Drum Machine,,Bouncy,Fun,Positive,Harmonic,Melodic,,Documentary,Business,Indie,Electronic,Pop,,
The Dirty Moogs,,Computer Lover,4:55,FMA,vox,3,Steady,Synthesizer,Drum Machine,,Bouncy,Fun,Positive,Harmonic,Melodic,,Documentary,Business,Indie,Electronic,Pop,,
The Dirty Moogs,,I'm Alright,4:22,FMA,vox,3,Steady,Synthesizer,Drum Machine,,Bouncy,Fun,Positive,Harmonic,Melodic,,Documentary,Business,Indie,Electronic,Pop,,
The Dirty Moogs,,I'm Alright (Instrumental),4:34,FMA,instr,3,Steady,Synthesizer,Drum Machine,,Bouncy,Fun,Positive,Harmonic,Melodic,,Documentary,Business,Indie,Electronic,Pop,,
The Dirty Moogs,,Julie's An Android,3:01,FMA,vox,3,Steady,Synthesizer,Drum Machine,,Bouncy,Fun,Positive,Harmonic,Melodic,,Documentary,Business,Indie,Electronic,Pop,,
The Dirty Moogs,,Julie's An Android Remix,4:19,FMA,vox,3,Steady,Synthesizer,Drum Machine,,Bouncy,Fun,Positive,Harmonic,Melodic,,Documentary,Business,Indie,Electronic,Pop,,
The Dirty Moogs,,Julie's An Android Remix (Instrumental),4:16,FMA,instr,3,Steady,Synthesizer,Drum Machine,,Bouncy,Fun,Positive,Harmonic,Melodic,,Documentary,Business,Indie,Electronic,Pop,,
The Dirty Moogs,,Side Scroller,3:21,FMA,vox,3,Steady,Synthesizer,Drum Machine,,Bouncy,Fun,Positive,Harmonic,Melodic,,Documentary,Business,Indie,Electronic,Pop,,
The Dirty Moogs,,Side Scroller Boss Fight Remix,4:16,FMA,vox,3,Steady,Synthesizer,Drum Machine,,Bouncy,Fun,Positive,Harmonic,Melodic,,Documentary,Business,Indie,Electronic,Pop,,
The Dirty Moogs,,Skymaster2,4:23,FMA,vox,3,Steady,Synthesizer,Drum Machine,,Bouncy,Fun,Positive,Harmonic,Melodic,,Documentary,Business,Indie,Electronic,Pop,,
The Dirty Moogs,,Space Girlfriend (Instrumental),4:56,FMA,instr,3,Steady,Synthesizer,Drum Machine,,Bouncy,Fun,Positive,Harmonic,Melodic,,Documentary,Business,Indie,Electronic,Pop,,
The Dirty Moogs,,Tight Tight Pants,3:40,FMA,vox,3,Steady,Synthesizer,Drum Machine,,Bouncy,Fun,Positive,Harmonic,Melodic,,Documentary,Business,Indie,Electronic,Pop,,
The Dirty Moogs,,Tight Tight Pants (Instrumental),3:40,FMA,instr,3,Steady,Synthesizer,Drum Machine,,Bouncy,Fun,Positive,Harmonic,Melodic,,Documentary,Business,Indie,Electronic,Pop,,
The Invasion,,Emperor Of San Francisco,3:27,FMA,vox,3,Steady,Electric Guitar,Bass,Drum Machine,Bouncy,Fun,Mischievous,Harmonic,Melodic,Gritty,Documentary,Business,Indie,Rock & Roll,Pop,,
The Invasion,,Halfway To Infinity,4:26,FMA,vox,3,Steady,Electric Guitar,Bass,Drum Machine,Bouncy,Fun,Mischievous,Harmonic,Melodic,Gritty,Documentary,Business,Indie,Rock & Roll,Pop,,
The Invasion,,Homecoming,6:26,FMA,vox,3,Steady,Electric Guitar,Bass,Drum Machine,Bouncy,Fun,Mischievous,Harmonic,Melodic,Gritty,Documentary,Business,Indie,Rock & Roll,Pop,,
The Invasion,,How's The Weather Up There,5:22,FMA,vox,3,Steady,Electric Guitar,Bass,Drum Machine,Bouncy,Fun,Mischievous,Harmonic,Melodic,Gritty,Documentary,Business,Indie,Rock & Roll,Pop,,
The Invasion,,The Interview And The Argument,3:32,FMA,vox,3,Steady,Electric Guitar,Bass,Drum Machine,Bouncy,Fun,Mischievous,Harmonic,Melodic,Gritty,Documentary,Business,Indie,Rock & Roll,Pop,,
The Invasion,,The Law,4:09,FMA,vox,3,Steady,Electric Guitar,Bass,Drum Machine,Bouncy,Fun,Mischievous,Harmonic,Melodic,Gritty,Documentary,Business,Indie,Rock & Roll,Pop,,
The Invasion,,The Madness,3:06,FMA,vox,3,Steady,Electric Guitar,Bass,Drum Machine,Bouncy,Fun,Mischievous,Harmonic,Melodic,Gritty,Documentary,Business,Indie,Rock & Roll,Pop,,
The Invasion,,March Of The Undead,2:03,FMA,vox,3,Steady,Electric Guitar,Bass,Drum Machine,Bouncy,Fun,Mischievous,Harmonic,Melodic,Gritty,Documentary,Business,Indie,Rock & Roll,Pop,,
Deuce Eclipse,,Big Top Feat. Dj D-Sharp & Jose Hernandez,3:47,,vox,3,Steady,Drum Machine,Synthesizer,Bass,Confident,Bouncy,Pensive,Powerful,Energetic,Gritty,Documentary,Sports,Action ,Hip Hop,,,
Deuce Eclipse,,Champion Feat. Pep Love,3:53,,vox,3,Steady,Drum Machine,Synthesizer,Bass,Confident,Bouncy,Pensive,Powerful,Energetic,Gritty,Documentary,Sports,Action ,Hip Hop,,,
Deuce Eclipse,,Childs Play Feat. Velqwan,3:43,,vox,3,Steady,Drum Machine,Synthesizer,Bass,Confident,Bouncy,Pensive,Powerful,Energetic,Gritty,Documentary,Sports,Action ,Hip Hop,,,
Deuce Eclipse,,Cobra Interlude Feat. D.U.S.T. & Velqwan,1:43,,vox,3,Steady,Drum Machine,Synthesizer,Bass,Confident,Bouncy,Pensive,Powerful,Energetic,Gritty,Documentary,Sports,Action ,Hip Hop,,,
Deuce Eclipse,,Different Worlds,3:33,,vox,3,Steady,Drum Machine,Synthesizer,Bass,Confident,Bouncy,Pensive,Powerful,Energetic,Gritty,Documentary,Sports,Action ,Hip Hop,,,
Deuce Eclipse,,Illusion Feat. Zumbi Of Zion I,4:34,,vox,3,Steady,Drum Machine,Synthesizer,Bass,Confident,Bouncy,Pensive,Powerful,Energetic,Gritty,Documentary,Sports,Action ,Hip Hop,,,
Deuce Eclipse,,Like What Feat. Ambreezy Royale,3:24,,vox,3,Steady,Drum Machine,Synthesizer,Bass,Confident,Bouncy,Pensive,Powerful,Energetic,Gritty,Documentary,Sports,Action ,Hip Hop,,,
Deuce Eclipse,,Listen Feat. Zumbi Of Zion I,3:09,,vox,3,Steady,Drum Machine,Synthesizer,Bass,Confident,Bouncy,Pensive,Powerful,Energetic,Gritty,Documentary,Sports,Action ,Hip Hop,,,
Deuce Eclipse,,Mamita,3:07,,vox,3,Steady,Drum Machine,Synthesizer,Bass,Confident,Bouncy,Pensive,Powerful,Energetic,Gritty,Documentary,Sports,Action ,Hip Hop,,,
Deuce Eclipse,,Soy Sonero Feat. Hector Perez,3:28,,vox,3,Steady,Drum Machine,Synthesizer,Bass,Confident,Bouncy,Pensive,Powerful,Energetic,Gritty,Documentary,Sports,Action ,Hip Hop,,,
Deuce Eclipse,,Sweet Escape (Prod. Creature In The Woods),3:20,,vox,3,Steady,Drum Machine,Synthesizer,Bass,Confident,Bouncy,Pensive,Powerful,Energetic,Gritty,Documentary,Sports,Action ,Hip Hop,,,
The Face,,Anomie,2:55,,instr,3,Steady,Drums,Electric Guitar,Bass,Confident,Youthful,Mischievous,Powerful,Energetic,Gritty,Action ,Indie,Sports,Rock & Roll,,,
The Face,,Baby With A Mustache,4:28,,instr,3,Steady,Drums,Electric Guitar,Bass,Confident,Youthful,Mischievous,Powerful,Energetic,Gritty,Action ,Indie,Sports,Rock & Roll,,,
The Face,,Connect The Blots,3:41,,instr,3,Steady,Drums,Electric Guitar,Bass,Confident,Youthful,Mischievous,Powerful,Energetic,Gritty,Action ,Indie,Sports,Rock & Roll,,,
The Face,,Karmalized Catastrophe,3:24,,instr,3,Steady,Drums,Electric Guitar,Bass,Confident,Youthful,Mischievous,Powerful,Energetic,Gritty,Action ,Indie,Sports,Rock & Roll,,,
The Face,,La Piel De La Memoria,5:00,,instr,3,Steady,Drums,Electric Guitar,Bass,Confident,Youthful,Mischievous,Powerful,Energetic,Gritty,Action ,Indie,Sports,Rock & Roll,,,
The Face,,Let's Gogh!,0:55,,instr,3,Steady,Drums,Electric Guitar,Bass,Confident,Youthful,Mischievous,Powerful,Energetic,Gritty,Action ,Indie,Sports,Rock & Roll,,,
The Face,,Mercury Will Burn First,3:59,,instr,3,Steady,Drums,Electric Guitar,Bass,Confident,Youthful,Mischievous,Powerful,Energetic,Gritty,Action ,Indie,Sports,Rock & Roll,,,
The Face,,Out Loud Not Allowed,1:29,,instr,3,Steady,Drums,Electric Guitar,Bass,Confident,Youthful,Mischievous,Powerful,Energetic,Gritty,Action ,Indie,Sports,Rock & Roll,,,
The Face,,Package Deluxe,2:37,,instr,3,Steady,Drums,Electric Guitar,Bass,Confident,Youthful,Mischievous,Powerful,Energetic,Gritty,Action ,Indie,Sports,Rock & Roll,,,
The Face,,The Perplexed Circumstance,3:16,,instr,3,Steady,Drums,Electric Guitar,Bass,Confident,Youthful,Mischievous,Powerful,Energetic,Gritty,Action ,Indie,Sports,Rock & Roll,,,
The Face,,Violent Onsen Geishas,4:15,,instr,3,Steady,Drums,Electric Guitar,Bass,Confident,Youthful,Mischievous,Powerful,Energetic,Gritty,Action ,Indie,Sports,Rock & Roll,,,
The Face,,Weirdness Implied,6:02,,instr,3,Steady,Drums,Electric Guitar,Bass,Confident,Youthful,Mischievous,Powerful,Energetic,Gritty,Action ,Indie,Sports,Rock & Roll,,,
Idio Drone,,Eulogy For The Phenominal Mr. Walker On The Hollywood Walk Of Fame,4:34,,vox,3,Steady,Acoustic Guitar,,,Intimate,Calm,Pensive,Folk,Melodic,Dark,Drama,,Documentary,Folk & Americana,,,
Idio Drone,,Give Me A Dime,3:18,,vox,3,Steady,Acoustic Guitar,,,Intimate,Calm,Pensive,Folk,Melodic,Dark,Drama,,Documentary,Folk & Americana,,,
Idio Drone,,I Can't Win This War,3:26,,vox,3,Steady,Acoustic Guitar,,,Intimate,Calm,Pensive,Folk,Melodic,Dark,Drama,,Documentary,Folk & Americana,,,
Idio Drone,,Self Portrait,2:49,,vox,3,Steady,Acoustic Guitar,,,Intimate,Calm,Pensive,Folk,Melodic,Dark,Drama,,Documentary,Folk & Americana,,,
Idio Drone,,Sky Stain,3:39,,vox,3,Steady,Acoustic Guitar,,,Intimate,Calm,Pensive,Folk,Melodic,Dark,Drama,,Documentary,Folk & Americana,,,
Idio Drone,,Stay In L.A.,2:55,,vox,3,Steady,Acoustic Guitar,,,Intimate,Calm,Pensive,Folk,Melodic,Dark,Drama,,Documentary,Folk & Americana,,,
Idio Drone,,Whispering Eye,2:43,,vox,3,Steady,Acoustic Guitar,,,Intimate,Calm,Pensive,Folk,Melodic,Dark,Drama,,Documentary,Folk & Americana,,,
Imperial Drones,,The Fall,5:48,,vox,3,Steady,Electric Guitar,Drums,Bass,Energetic,Exciting,Gritty,Mischievous,Lo-fi,Confident,Sports,LookBook Video,Business,Rock & Roll,,,
Imperial Drones,,Neco City,4:32,,vox,3,Steady,Electric Guitar,Drums,Bass,Energetic,Exciting,Gritty,Mischievous,Lo-fi,Confident,Sports,LookBook Video,Business,Rock & Roll,,,
Imperial Drones,,Not One,5:40,,vox,3,Steady,Electric Guitar,Drums,Bass,Energetic,Exciting,Gritty,Mischievous,Lo-fi,Confident,Sports,LookBook Video,Business,Rock & Roll,,,
Imperial Drones,,Rain,7:25,,vox,3,Steady,Electric Guitar,Drums,Bass,Energetic,Exciting,Gritty,Mischievous,Lo-fi,Confident,Sports,LookBook Video,Business,Rock & Roll,,,
Imperial Drones,,Seconds,5:14,,vox,3,Steady,Electric Guitar,Drums,Bass,Energetic,Exciting,Gritty,Mischievous,Lo-fi,Confident,Sports,LookBook Video,Business,Rock & Roll,,,
mbilly,,All Lives Lived,3:13,,vox,3,Steady,Acoustic Guitar,Bass,Drums,Calm,Reflective,Burdened,Intimate,Sparse,Pensive,,Documentary,Drama,Folk & Americana,Cinematic,,
mbilly,,Came Into A Little Bit Of Money,4:37,,vox,3,Steady,Acoustic Guitar,Bass,Drums,Calm,Reflective,Burdened,Intimate,Sparse,Pensive,,Documentary,Drama,Folk & Americana,Cinematic,,
mbilly,,Chimes Of A Bell,1:50,,vox,3,Steady,Acoustic Guitar,Bass,Drums,Calm,Reflective,Burdened,Intimate,Sparse,Pensive,,Documentary,Drama,Folk & Americana,Cinematic,,
mbilly,,Ghosts In A Room,2:32,,vox,3,Steady,Acoustic Guitar,Bass,Drums,Calm,Reflective,Burdened,Intimate,Sparse,Pensive,,Documentary,Drama,Folk & Americana,Cinematic,,
mbilly,,Go To Man,3:24,,vox,3,Steady,Acoustic Guitar,Bass,Drums,Calm,Reflective,Burdened,Intimate,Sparse,Pensive,,Documentary,Drama,Folk & Americana,Cinematic,,
mbilly,,Lost Bride,3:14,,vox,3,Steady,Acoustic Guitar,Bass,Drums,Calm,Reflective,Burdened,Intimate,Sparse,Pensive,,Documentary,Drama,Folk & Americana,Cinematic,,
mbilly,,Malheur,4:13,,vox,3,Steady,Acoustic Guitar,Bass,Drums,Calm,Reflective,Burdened,Intimate,Sparse,Pensive,,Documentary,Drama,Folk & Americana,Cinematic,,
mbilly,,Mild Manner Man,3:58,,vox,3,Steady,Acoustic Guitar,Bass,Drums,Calm,Reflective,Burdened,Intimate,Sparse,Pensive,,Documentary,Drama,Folk & Americana,Cinematic,,
mbilly,,More Pressure,3:38,,vox,3,Steady,Acoustic Guitar,Bass,Drums,Calm,Reflective,Burdened,Intimate,Sparse,Pensive,,Documentary,Drama,Folk & Americana,Cinematic,,
Starover Blue,,A Beautiful Death,1:18,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,A Beautiful Death (Instrumental),1:18,FMA,instr,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,A Beautiful Life,0:52,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,A Beautiful Life (Instrumental),0:52,FMA,instr,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,Circus,4:19,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,Dear Victoria,3:47,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,Deus Ex Machina,5:13,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,Fairy Tale,3:07,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,A Flower In Space,6:02,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,Fox And The Grapes,5:12,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,Golden Hour,5:41,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,Hymn,3:37,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,Interlude,2:20,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,Interlude (Instrumental),2:20,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,Into The Labyrinth,4:44,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,The Kingdom Of...,2:58,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,The Last Rose,4:59,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,Lights Of Tomorrow,0:54,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
Starover Blue,,Marina,5:01,FMA,vox,3,Steady,Electric Guitar,Drum Machine,Bass,Calm,Reflective,Pensive,Light,Ethereal,Sad,Drama,Science Fiction,Documentary,Indie Pop,Pop,Downtempo,
